ID	TPMIC01030	TPMIC01031	TPMIC01032	TPMIC01033	TPMIC01035	TPMIC01036	TPMIC01037	TPMIC01038	TPMIC01039	TPMIC01040	TPMIC01041	TPMIC01042	TPMIC01045	TPMIC01047	TPMIC01048	TPMIC01049	TPMIC01050	TPMIC01051	TPMIC01054	TPMIC01060	TPMIC01061	TPMIC01067	TPMIC01068	TPMIC01069	TPMIC01070	TPMIC01071	TPMIC01072	TPMIC01075	TPMIC01076	TPMIC01077	TPMIC01078	TPMIC01079	TPMIC01080	TPMIC01083	TPMIC01084	TPMIC01085	TPMIC01086	TPMIC01087	TPMIC01088	TPMIC01089	TPMIC01090	TPMIC01091	TPMIC01092	TPMIC01093	TPMIC01094	TPMIC01095	TPMIC01097	TPMIC01098	TPMIC01099	TPMIC01100	TPMIC01101	TPMIC01103	TPMIC01104	TPMIC01105	TPMIC01107	TPMIC01110	TPMIC01111	TPMIC01112	TPMIC01113	TPMIC01114	TPMIC01115	TPMIC01119	TPMIC01120	TPMIC01121	TPMIC01122	TPMIC01123	TPMIC01131	TPMIC01132	TPMIC01133	TPMIC01135	TPMIC01136	TPMIC01141	TPMIC01142	TPMIC01143	TPMIC01146	TPMIC01148	TPMIC01149	TPMIC01150	TPMIC01151	TPMIC01152	TPMIC01154	TPMIC01155	TPMIC01156	TPMIC01157	TPMIC01159	TPMIC01161	TPMIC01162	TPMIC01163	TPMIC01165	TPMIC01166	TPMIC01168	TPMIC01169	TPMIC01170	TPMIC01171	TPMIC01177	TPMIC01178	TPMIC01179	TPMIC01180	TPMIC01181	TPMIC01182	TPMIC01183	TPMIC01184	TPMIC01185	TPMIC01188	TPMIC01189	TPMIC01193	TPMIC01194	TPMIC01195	TPMIC01196	TPMIC01197	TPMIC01208	TPMIC01210	TPMIC01211	TPMIC01213	TPMIC01214	TPMIC01215	TPMIC01216	TPMIC01217	TPMIC01221	TPMIC01222	TPMIC01223	TPMIC01224	TPMIC01227	TPMIC01230	TPMIC01231	TPMIC01232	TPMIC01233	TPMIC01236	TPMIC01239	TPMIC01240	TPMIC01241	TPMIC01245	TPMIC01246	TPMIC01247	TPMIC01248	TPMIC01249	TPMIC01252	TPMIC01253	TPMIC01254	TPMIC01255	TPMIC01257	TPMIC01258	TPMIC01260	TPMIC01262	TPMIC01265	TPMIC01266	TPMIC01267	TPMIC01268	TPMIC01269	TPMIC01270	TPMIC01272	TPMIC01273	TPMIC01275	TPMIC01276	TPMIC01279	TPMIC01280	TPMIC01281	TPMIC01283	TPMIC01287	TPMIC01289	TPMIC01292	TPMIC01293	TPMIC03002	TPMIC03006	TPMIC03011	TPMIC03015	TPMIC03021	TPMIC03025	TPMIC03029	TPMIC03031	TPMIC03035	TPMIC03037	TPMIC03038	TPMIC03040	TPMIC03044	TPMIC03045	TPMIC03049	TPMIC03054	TPMIC03066	TPMIC03070	TPMIC03072	TPMIC03083	TPMIC03084	TPMIC03100	TPMIC03103	TPMIC03108	TPMIC03109	TPMIC03110	TPMIC03131
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.04194	0.07777	0.01578	0.25712	2.96004	2.94085	0.01618	0.04498	0.09942	0.23125	0.21904	0.62565	0.1204	0.06081	6.25631	0.27779	0.18353	3.9275	0.08766	0.27677	0.58755	0.06677	0.80205	8.598510000000001	0.015	0.18725	1.35396	13.33906	0.0	8.610710000000001	0.00355	0.40906	0.09375	0.07277	0.04308	2.05031	0.24359	0.31466	1.83504	0.05378	0.09299	0.14395	1.05052	0.05534	0.04752	2.41527	0.47055	0.04471	0.01835	0.00956	0.69899	0.26335	0.02157	0.15968	0.1536	2.1747	0.26513	18.91479	0.03627	0.0564	0.30269	0.06102	1.54587	0.36522	0.14833	0.06088	0.06487	0.63397	0.04831	0.09564	0.02367	0.01364	0.01807	0.13422	0.1529599999999999	0.02594	0.0751899999999999	0.08696	3.11355	3.84999	6.569560000000001	0.14364	0.1353599999999999	0.02231	15.76879	0.03668	0.14703	0.17259	0.15068	0.05138	0.11776	0.03405	0.10817	0.23581	3.38951	0.02143	0.03312	0.78966	47.19629000000001	0.03028	0.07244	0.2659	5.4513	0.05652	0.03	0.00907	0.28125	0.90518	0.03055	0.06666	0.00579	0.00155	0.01816	0.17573	0.07391	0.97756	0.03637	0.03254	0.02128	0.01835	0.25375	0.02563	2.8856	0.03401	2.70684	0.12892	0.03802	0.02705	2.06542	3.19911	0.06592	5.44917	0.06064	0.0217	0.01769	0.03417	0.26418	2.27401	0.01624	0.03278	0.11849	0.31318	0.04787	0.0316399999999999	1.36646	0.12304	0.92186	5.81144	0.04904	0.285	2.38877	0.06691	1.34562	0.69662	3.3261300000000005	0.04047	0.02195	0.89555	1.54702	0.25597	5.10841	0.88087	0.67885	0.17784	0.24542	9.55142	0.14394	0.23305	0.45856	0.16612	0.06249	0.64594	0.03401	0.36344	0.03981	0.16005	0.28617	0.09289	0.09639	4.8280400000000006	0.00901	0.0607299999999999	0.05002	0.5865100000000001	0.21725	0.03951	0.00777	0.08478	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei|t__Bacteroides_dorei_unclassified	0.04194	0.07777	0.01578	0.25712	2.96004	2.94085	0.01618	0.04498	0.09942	0.23125	0.21904	0.62565	0.1204	0.06081	6.25631	0.27779	0.18353	3.9275	0.08766	0.27677	0.58755	0.06677	0.80205	8.598510000000001	0.015	0.18725	1.35396	13.33906	0.0	8.610710000000001	0.00355	0.40906	0.09375	0.07277	0.04308	2.05031	0.24359	0.31466	1.83504	0.05378	0.09299	0.14395	1.05052	0.05534	0.04752	2.41527	0.47055	0.04471	0.01835	0.00956	0.69899	0.26335	0.02157	0.15968	0.1536	2.1747	0.26513	18.91479	0.03627	0.0564	0.30269	0.06102	1.54587	0.36522	0.14833	0.06088	0.06487	0.63397	0.04831	0.09564	0.02367	0.01364	0.01807	0.13422	0.1529599999999999	0.02594	0.0751899999999999	0.08696	3.11355	3.84999	6.569560000000001	0.14364	0.1353599999999999	0.02231	15.76879	0.03668	0.14703	0.17259	0.15068	0.05138	0.11776	0.03405	0.10817	0.23581	3.38951	0.02143	0.03312	0.78966	47.19629000000001	0.03028	0.07244	0.2659	5.4513	0.05652	0.03	0.00907	0.28125	0.90518	0.03055	0.06666	0.00579	0.00155	0.01816	0.17573	0.07391	0.97756	0.03637	0.03254	0.02128	0.01835	0.25375	0.02563	2.8856	0.03401	2.70684	0.12892	0.03802	0.02705	2.06542	3.19911	0.06592	5.44917	0.06064	0.0217	0.01769	0.03417	0.26418	2.27401	0.01624	0.03278	0.11849	0.31318	0.04787	0.0316399999999999	1.36646	0.12304	0.92186	5.81144	0.04904	0.285	2.38877	0.06691	1.34562	0.69662	3.3261300000000005	0.04047	0.02195	0.89555	1.54702	0.25597	5.10841	0.88087	0.67885	0.17784	0.24542	9.55142	0.14394	0.23305	0.45856	0.16612	0.06249	0.64594	0.03401	0.36344	0.03981	0.16005	0.28617	0.09289	0.09639	4.8280400000000006	0.00901	0.0607299999999999	0.05002	0.5865100000000001	0.21725	0.03951	0.00777	0.08478	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	0.08603	0.79499	0.00081	0.02949	0.02502	0.0154	0.01955	0.0084	0.00607	0.01208	0.28236	0.9885	0.01696	0.01653	0.42179	5.2923300000000015	0.04424	0.03592	0.0266	0.00273	0.03109	0.0	0.0180099999999999	0.00026	0.00299	0.0004	0.0052299999999999	0.0	0.0	0.00565	0.00322	0.24008	0.17918	0.02051	0.00094	0.0	0.04145	0.6574	2.1840200000000003	0.0	0.02662	0.08296	0.01722	0.0047	0.02729	0.24599	0.00156	0.01045	0.01197	0.00621	0.0098	0.02185	1.45579	0.0014199999999999	0.01574	8.66014	0.00374	0.00819	0.6594800000000001	0.23137	0.00196	0.00631	0.0	0.02298	0.04872	0.02334	0.0	0.00907	0.02027	0.62029	0.0	0.0003	0.00217	0.01395	0.01383	0.1342	0.11298	0.1463799999999999	0.0	0.05271	0.0287	0.05473	8.023	0.01626	0.02829	0.0	0.0	0.0	0.02067	0.0557	5.28664	0.01065	0.45872	3.89313	7.13462	0.04335	0.00248	0.05692	0.00928	0.0	0.00047	0.01298	1.75101	0.01143	0.01554	1.15094	1.2503799999999998	0.01793	0.6271	0.00908	0.00073	0.00132	3.18318	0.00619	0.00411	0.10645	0.00031	0.02102	0.0	0.0043799999999999	0.0619299999999999	0.0	0.05774	0.0	0.0005	0.00133	0.01354	0.00298	0.0	0.00302	0.07657	0.00127	0.00024	0.00303	0.0007	0.26253	0.00099	1.43316	0.00771	0.00707	0.00589	0.1121	0.00534	0.01987	0.00262	0.00366	0.00305	6.51829	0.03289	0.0	0.00504	0.00934	0.02465	0.52645	0.00358	0.06082	0.2275	0.00694	0.0	0.0	0.0	2.20983	0.00282	0.0333199999999999	0.0	0.00114	4.17581	0.05725	0.01252	0.70495	0.20547	0.02907	0.04065	0.02555	22.72439	0.04627	0.01023	0.0	0.0399	0.00049	20.74847	0.05395	0.0721	0.0	0.39506	0.00515	0.0	0.12092	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii|t__Bacteroides_eggerthii_unclassified	0.08603	0.79499	0.00081	0.02949	0.02502	0.0154	0.01955	0.0084	0.00607	0.01208	0.28236	0.9885	0.01696	0.01653	0.42179	5.2923300000000015	0.04424	0.03592	0.0266	0.00273	0.03109	0.0	0.0180099999999999	0.00026	0.00299	0.0004	0.0052299999999999	0.0	0.0	0.00565	0.00322	0.24008	0.17918	0.02051	0.00094	0.0	0.04145	0.6574	2.1840200000000003	0.0	0.02662	0.08296	0.01722	0.0047	0.02729	0.24599	0.00156	0.01045	0.01197	0.00621	0.0098	0.02185	1.45579	0.0014199999999999	0.01574	8.66014	0.00374	0.00819	0.6594800000000001	0.23137	0.00196	0.00631	0.0	0.02298	0.04872	0.02334	0.0	0.00907	0.02027	0.62029	0.0	0.0003	0.00217	0.01395	0.01383	0.1342	0.11298	0.1463799999999999	0.0	0.05271	0.0287	0.05473	8.023	0.01626	0.02829	0.0	0.0	0.0	0.02067	0.0557	5.28664	0.01065	0.45872	3.89313	7.13462	0.04335	0.00248	0.05692	0.00928	0.0	0.00047	0.01298	1.75101	0.01143	0.01554	1.15094	1.2503799999999998	0.01793	0.6271	0.00908	0.00073	0.00132	3.18318	0.00619	0.00411	0.10645	0.00031	0.02102	0.0	0.0043799999999999	0.0619299999999999	0.0	0.05774	0.0	0.0005	0.00133	0.01354	0.00298	0.0	0.00302	0.07657	0.00127	0.00024	0.00303	0.0007	0.26253	0.00099	1.43316	0.00771	0.00707	0.00589	0.1121	0.00534	0.01987	0.00262	0.00366	0.00305	6.51829	0.03289	0.0	0.00504	0.00934	0.02465	0.52645	0.00358	0.06082	0.2275	0.00694	0.0	0.0	0.0	2.20983	0.00282	0.0333199999999999	0.0	0.00114	4.17581	0.05725	0.01252	0.70495	0.20547	0.02907	0.04065	0.02555	22.72439	0.04627	0.01023	0.0	0.0399	0.00049	20.74847	0.05395	0.0721	0.0	0.39506	0.00515	0.0	0.12092	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0.00235	0.00184	0.00547	0.01007	0.00729	0.00508	0.00788	0.0158	0.0065299999999999	0.03203	0.01668	0.0086	0.00369	0.00703	0.01453	0.01518	0.009	1.58808	0.07023	0.00471	0.00886	0.04327	0.0371	0.01102	0.0079099999999999	0.00583	0.00477	0.0	0.0	0.01238	0.0013	0.06907	0.01609	0.01276	0.00864	0.01914	0.0071	0.01181	0.00769	0.02706	0.01213	0.00507	0.01011	0.0033	0.02631	0.00131	0.00188	0.01668	0.00374	0.00679	0.09253	0.00414	0.01798	0.00461	0.17371	0.00485	0.01996	0.0040799999999999	0.00338	0.00909	0.05349	0.0262	0.00078	0.02735	0.03111	0.005	0.00976	0.00393	0.07055	0.01811	0.00761	0.00567	0.00304	0.01922	0.02075	0.02532	0.02403	0.00305	0.00614	0.04015	0.038	0.01066	0.00232	0.00771	0.00418	0.08142	0.00487	0.00559	0.0	0.00143	0.00856	0.01032	0.00347	0.0043799999999999	0.00022	0.00164	0.8857	0.0	0.0	0.00515	0.00608	0.03826	0.01628	0.00192	0.0021	0.00035	0.05578	0.01863	0.02689	0.01461	0.00253	0.00735	0.06434	0.08323	0.0287	0.01795	0.0014199999999999	0.0053799999999999	0.00648	0.02077	0.01662	0.07704	0.00999	0.01861	0.01755	0.0076799999999999	0.00963	0.00318	2.43529	0.19803	0.00835	0.01547	0.00868	0.09672	0.0069599999999999	0.03496	0.00655	0.02561	0.00501	0.00927	0.00309	0.0068	0.04557	0.00872	0.00825	0.0561299999999999	0.01819	0.02033	0.00843	0.00698	0.01342	0.00856	0.02317	0.01642	0.00985	0.0171699999999999	0.03282	0.07489	0.00224	0.00325	0.00624	0.00851	0.0006	0.00573	0.00628	0.03152	0.03091	0.00373	0.02924	0.00217	0.36335	0.0075099999999999	0.00579	0.00522	0.03118	0.00357	0.00605	0.00475	0.00767	0.00024	0.00518	0.0171	0.00637	0.01246	0.0	0.00166	0.00362	0.25692	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis|t__GCF_000226135	0.00235	0.00184	0.00547	0.01007	0.00729	0.00508	0.00788	0.0158	0.0065299999999999	0.03203	0.01668	0.0086	0.00369	0.00703	0.01453	0.01518	0.009	1.58808	0.07023	0.00471	0.00886	0.04327	0.0371	0.01102	0.0079099999999999	0.00583	0.00477	0.0	0.0	0.01238	0.0013	0.06907	0.01609	0.01276	0.00864	0.01914	0.0071	0.01181	0.00769	0.02706	0.01213	0.00507	0.01011	0.0033	0.02631	0.00131	0.00188	0.01668	0.00374	0.00679	0.09253	0.00414	0.01798	0.00461	0.17371	0.00485	0.01996	0.0040799999999999	0.00338	0.00909	0.05349	0.0262	0.00078	0.02735	0.03111	0.005	0.00976	0.00393	0.07055	0.01811	0.00761	0.00567	0.00304	0.01922	0.02075	0.02532	0.02403	0.00305	0.00614	0.04015	0.038	0.01066	0.00232	0.00771	0.00418	0.08142	0.00487	0.00559	0.0	0.00143	0.00856	0.01032	0.00347	0.0043799999999999	0.00022	0.00164	0.8857	0.0	0.0	0.00515	0.00608	0.03826	0.01628	0.00192	0.0021	0.00035	0.05578	0.01863	0.02689	0.01461	0.00253	0.00735	0.06434	0.08323	0.0287	0.01795	0.0014199999999999	0.0053799999999999	0.00648	0.02077	0.01662	0.07704	0.00999	0.01861	0.01755	0.0076799999999999	0.00963	0.00318	2.43529	0.19803	0.00835	0.01547	0.00868	0.09672	0.0069599999999999	0.03496	0.00655	0.02561	0.00501	0.00927	0.00309	0.0068	0.04557	0.00872	0.00825	0.0561299999999999	0.01819	0.02033	0.00843	0.00698	0.01342	0.00856	0.02317	0.01642	0.00985	0.0171699999999999	0.03282	0.07489	0.00224	0.00325	0.00624	0.00851	0.0006	0.00573	0.00628	0.03152	0.03091	0.00373	0.02924	0.00217	0.36335	0.0075099999999999	0.00579	0.00522	0.03118	0.00357	0.00605	0.00475	0.00767	0.00024	0.00518	0.0171	0.00637	0.01246	0.0	0.00166	0.00362	0.25692	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0.02046	0.04041	1.6742400000000002	0.02007	0.00083	0.06176	0.00186	0.10573	0.02847	0.0	0.0624299999999999	0.0	1.31942	0.01377	0.34826	0.0006	0.0461	0.00225	0.00954	0.01462	0.00838	1.32841	0.07678	0.00308	0.50229	0.66181	0.00049	0.0	0.0	0.0058	0.00014	0.04174	0.06333	0.30169	0.00175	0.0	0.73005	0.13977	0.00134	0.03815	0.08246	0.18525	0.0	0.00124	0.00946	0.31617	0.00501	0.78066	0.00083	0.00104	0.0	8.67682	0.0	0.01099	0.0040799999999999	0.00085	0.20572	0.00104	0.03731	0.16612	0.00698	0.77463	0.0131	0.1354	0.00367	0.54214	3.73745	0.08482	0.00785	0.30425	0.00296	0.46061	0.0	0.02067	0.00361	0.81687	0.00525	0.00063	0.0	0.00354	0.00847	0.00482	0.61771	0.0	0.00576	0.10715	0.0	0.00033	0.03952	0.00462	1.23638	0.03752	0.01561	0.21463	0.91674	0.00748	0.00224	0.3134	0.0005	0.00191	0.00097	0.56987	0.0	0.00244	0.0	0.00085	0.0	0.0	0.0	0.17031	0.0	0.00724	0.00039	1.50979	0.19686	3.45015	0.20551	0.11473	0.4004	5.41704	0.14943	0.0	0.05163	0.00212	0.32812	0.0463	0.10725	0.03825	0.60369	0.00821	0.60482	0.0	0.0742	0.0	0.34554	0.0455	0.00062	0.00236	0.00782	0.00242	0.0	0.0	0.0	0.02243	0.00089	0.002	0.00936	0.16218	0.0	0.00936	0.08387	0.02764	0.00896	0.59615	0.0	0.39015	0.00516	1.8025	0.0	0.00731	0.0	0.69257	0.00265	0.00585	0.00632	0.00439	0.05031	0.00161	0.00147	0.0	1.29884	0.07695	0.00013	0.02949	0.09891	0.19541	0.0108	0.12716	0.37207	0.04987	0.19627	0.05786	0.00361	0.0016699999999999	0.00185	0.00256	0.00224	0.60013	0.37514
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__Bacteroides_finegoldii_unclassified	0.02046	0.04041	1.6742400000000002	0.02007	0.00083	0.06176	0.00186	0.10573	0.02847	0.0	0.0624299999999999	0.0	1.31942	0.01377	0.34826	0.0006	0.0461	0.00225	0.00954	0.01462	0.00838	1.32841	0.07678	0.00308	0.50229	0.66181	0.00049	0.0	0.0	0.0058	0.00014	0.04174	0.06333	0.30169	0.00175	0.0	0.73005	0.13977	0.00134	0.03815	0.08246	0.18525	0.0	0.00124	0.00946	0.31617	0.00501	0.78066	0.00083	0.00104	0.0	8.67682	0.0	0.01099	0.0040799999999999	0.00085	0.20572	0.00104	0.03731	0.16612	0.00698	0.77463	0.0131	0.1354	0.00367	0.54214	3.73745	0.08482	0.00785	0.30425	0.00296	0.46061	0.0	0.02067	0.00361	0.81687	0.00525	0.00063	0.0	0.00354	0.00847	0.00482	0.61771	0.0	0.00576	0.10715	0.0	0.00033	0.03952	0.00462	1.23638	0.03752	0.01561	0.21463	0.91674	0.00748	0.00224	0.3134	0.0005	0.00191	0.00097	0.56987	0.0	0.00244	0.0	0.00085	0.0	0.0	0.0	0.17031	0.0	0.00724	0.00039	1.50979	0.19686	3.45015	0.20551	0.11473	0.4004	5.41704	0.14943	0.0	0.05163	0.00212	0.32812	0.0463	0.10725	0.03825	0.60369	0.00821	0.07802	0.0	0.0742	0.0	0.34554	0.0455	0.00062	0.00236	0.00782	0.00242	0.0	0.0	0.0	0.02243	0.00089	0.002	0.00936	0.16218	0.0	0.00936	0.08387	0.02764	0.00896	0.59615	0.0	0.39015	0.00516	1.8025	0.0	0.00731	0.0	0.69257	0.00265	0.00585	0.00632	0.00439	0.05031	0.00161	0.00147	0.0	1.29884	0.07695	0.00013	0.02949	0.09891	0.19541	0.0108	0.12716	0.37207	0.04987	0.19627	0.05786	0.00361	0.0016699999999999	0.00185	0.00256	0.00224	0.60013	0.37514
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__GCF_000156195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus	0.0	0.0005099999999999	0.0	0.0	0.00107	0.0	0.0	0.00028	0.0	0.00031	0.0	0.0	3.07423	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.00444	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.00129	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212	0.00108	0.0042299999999999	0.00235	0.00318	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus|t__GCF_000195635	0.0	0.0005099999999999	0.0	0.0	0.00107	0.0	0.0	0.00028	0.0	0.00031	0.0	0.0	3.07423	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.00444	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.00129	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00212	0.00108	0.0042299999999999	0.00235	0.00318	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.01075	0.00058	0.00164	0.06235	0.0386	0.03567	0.00292	0.17925	0.01473	0.8727	0.45502	2.0994200000000003	0.00719	0.0003	0.00581	0.04684	0.43468	1.46189	0.03251	0.14528	1.21165	0.01014	0.2533	0.0258	0.00194	0.00294	0.49869	1.22884	0.0	0.0	0.00384	0.03002	0.08156	0.00322	9.92496	0.79165	0.00602	0.0025	0.31171	0.02635	0.0032	0.00955	1.75293	1.70238	0.40346	0.02702	0.0	5.16151	0.00896	0.47819	0.01176	0.00319	0.0	0.01828	2.88313	0.01032	0.01134	0.18503	0.0084	0.0	0.00527	0.0	0.05948	0.00138	0.18544	0.0	0.12066	0.0	0.00045	0.00317	0.05208	1.54803	0.00892	0.17959	0.00793	0.0053799999999999	0.04116	0.0384	1.60016	0.28635	0.04123	0.06016	0.03598	0.08511	0.06113	0.01076	0.00262	0.23801	0.00057	0.11354	0.01104	0.08055	0.00648	0.05714	0.0369	9.76589	0.19282	0.02832	0.0	0.0186	0.1082	0.00094	0.02038	0.0	0.0	0.02075	0.0	0.0	1.9999	0.0	0.00092	0.01106	0.0	0.03282	0.00205	0.00471	0.00271	0.0004	0.02715	0.11942	0.08007	0.04142	0.0408	0.01035	0.0489	0.01027	0.01015	0.28695	0.27238	0.00469	0.00064	3.14741	0.04453	0.02077	0.0	0.00929	0.00305	0.00178	0.03844	0.8156399999999999	0.02471	0.31632	0.03612	0.09361	0.11068	0.06102	0.7438100000000001	0.10932	0.02831	0.01489	0.03456	0.1449	0.0728299999999999	0.01368	0.0	0.01302	0.23822	0.60295	0.0447	2.7341	0.0	0.0	1.09872	0.00346	0.22579	4.243130000000002	0.01145	0.01989	1.95814	0.02239	0.02897	0.0	0.27337	0.08999	4.95411	0.31211	0.06473	0.0	0.03978	0.0	0.04451	0.09677	0.00675	0.0006799999999999	0.0354	0.01011	0.0	0.0	0.0
