	TPMIC01002	TPMIC01004	TPMIC01005	TPMIC01006	TPMIC01007	TPMIC01008	TPMIC01009	TPMIC01010	TPMIC01011	TPMIC01015	TPMIC01016	TPMIC01018	TPMIC01020	TPMIC01023	TPMIC01028	TPMIC01029	TPMIC01034	TPMIC01043	TPMIC01046	TPMIC01052	TPMIC01053	TPMIC01055	TPMIC01062	TPMIC01096	TPMIC01118	TPMIC01124	TPMIC01125	TPMIC01126	TPMIC01127	TPMIC01128	TPMIC01129	TPMIC01130	TPMIC01134	TPMIC01144	TPMIC01145	TPMIC01147	TPMIC01153	TPMIC01158	TPMIC01160	TPMIC01164	TPMIC01167	TPMIC01186	TPMIC01187	TPMIC01190	TPMIC01191	TPMIC01198	TPMIC01199	TPMIC01200	TPMIC01212	TPMIC01220	TPMIC01225	TPMIC01226	TPMIC01228	TPMIC01229	TPMIC01234	TPMIC01235	TPMIC01242	TPMIC01250	TPMIC01251	TPMIC01256	TPMIC01259	TPMIC01271	TPMIC01274	TPMIC01277	TPMIC01278	TPMIC01282	TPMIC01284	TPMIC01291	TPMIC03005	TPMIC03007	TPMIC03009	TPMIC03010	TPMIC03012	TPMIC03018	TPMIC03019	TPMIC03020	TPMIC03022	TPMIC03030	TPMIC03032	TPMIC03033	TPMIC03034	TPMIC03041	TPMIC03042	TPMIC03051	TPMIC03055	TPMIC03057	TPMIC03059	TPMIC03064	TPMIC03068	TPMIC03069	TPMIC03071	TPMIC03073	TPMIC03075	TPMIC03078	TPMIC03082	TPMIC03087	TPMIC03089	TPMIC03091	TPMIC03092	TPMIC03094	TPMIC03096	TPMIC03097	TPMIC03099	TPMIC03104	TPMIC03121	TPMIC03125	TPMIC03126	TPMIC03145
s__Butyrivibrio_sp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Butyrivibrio_sp_CAG_318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Coprococcus_catus	0.0	0.0	0.0	0.79967	0.04855	0.0	0.0	0.51801	0.0	0.17169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44408	0.04829	0.09362	0.0	0.6457	0.0	0.01388	0.0	0.06465	0.04623	0.01126	0.0094	0.0	0.00428	0.0	0.0	0.07677	0.00092	0.0	0.0	0.04773	0.19792	0.0048	0.0	0.06246	0.00609	0.0	0.0	0.0	0.0	0.0	0.0	0.00288	0.11135	0.02615	0.0	0.14069	0.05264	0.00071	0.03113	0.0	0.0433	0.0	0.0	0.03156	0.19686	0.51688	0.0	0.0	0.49546	0.0	0.0	0.01368	0.0	0.19318	0.0	0.0	0.0	0.0	0.16151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17961	0.0	0.0	0.05247	0.0	0.0	0.0	0.00156	0.0	0.00154	0.16444	0.0	0.01808	0.05065	0.0	0.0	0.11521	0.03097	0.0	0.0	0.00235	0.0	0.0
s__Coprococcus_comes	0.66003	0.46339	0.0	0.0	0.0	0.0	0.0	0.11315	0.0	0.44484	0.0	0.0	0.0	0.85662	0.00206	0.0	0.3646	1.07524	0.14674	0.38621	0.0	0.30266	0.38643	0.0023	0.00011	0.0043	0.27074	0.07139	0.15088	0.39701	0.01309	0.11206	0.06335	2.89476	0.02238	0.23399	0.00455	0.09114	0.42745	0.29046	0.00421	0.08542	0.12216	0.0	0.0	0.0	0.0	0.0	0.0	0.19657	0.29506	0.09531	0.0	0.9504	0.0	0.12833	0.49494	0.0	0.29087	0.51273	0.00207	0.98215	0.0	0.00804	0.00229	0.07071	0.28571	0.0	0.00587	0.08453	0.00279	0.28211	0.00307	0.0	0.4328	0.49214	0.26607	0.12802	0.0	0.00103	1.47234	0.70626	1.07434	0.00168	0.0	2.80287	0.0	0.00105	0.0	0.0	0.00141	0.0099	1.82585	1.1039	0.0	1.1173	0.87345	0.17277	0.00339	0.00486	0.00463	0.18967	0.11876	0.43604	0.37806	0.33757	0.0	2.03064
s__Coprococcus_eutactus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02092	0.05019	0.03793	0.0	0.0	0.01374	0.0	0.0102	0.01897	0.0	0.02428	0.03732	0.0	0.02752	0.0	0.00357	0.0	0.00706	0.0	0.0162	0.01554	0.0	0.0	0.0	0.0	0.0	0.0	0.00822	0.0	0.00016	0.00304	0.02584	0.0	2.6884	0.00074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166	0.14399	0.00247	1.13072	0.01194	0.01552	3.93311	0.02316	0.01715	0.00561	0.00324	0.43244	0.00207	0.00423	0.00759	1.89206	0.0	0.0	0.03467	0.0	0.0	0.0	0.0297	0.0	0.0092	0.00034	0.05694	0.0	0.0	0.0	0.0	0.03088	0.0	0.01298	0.0	0.0	0.00251	0.00222	0.0	0.0	0.03213	0.00234	34.53136	0.0	0.0	0.0	0.0	0.0	0.0	0.00258	0.00125	0.0	0.19085	0.0	0.00859	5.72979	0.0	0.0
s__Dorea_formicigenerans	0.0	0.25627	0.0	0.0	0.40709	1.11848	0.0	0.10276	0.04417	1.07727	0.41607	0.0	0.0	0.00048	0.0701	0.0	0.01595	0.0	0.03262	0.30727	0.0	0.0	0.02862	0.39949	0.20868	0.0501	0.0098	0.0322	0.01317	0.0	0.05058	0.00153	0.02718	0.0	0.00156	0.45161	0.0	0.03616	0.09375	0.2414	0.00286	0.01463	0.0206	0.05732	0.27577	0.14327	0.0	0.0	0.0	0.10837	0.02261	0.22304	0.0	0.80851	0.0	0.01952	0.03435	0.0	0.05604	0.02374	0.0	0.1707	0.43331	0.19196	0.0	0.05895	0.17387	0.0	0.01559	0.11921	0.0	0.06833	0.0	0.16498	0.00251	0.00124	0.17705	0.27724	0.0	0.0	0.05902	0.0	0.01005	0.21012	0.0	0.02131	0.0436	0.0	0.0	0.0	0.0	0.2502	0.04085	0.02132	0.0	0.33225	0.10885	0.01292	0.4898	0.0	0.0	0.09932	0.03847	0.05216	0.20803	0.19276	0.0	0.0
s__Dorea_longicatena	0.00203	0.64658	0.40387	0.18979	0.31756	1.27368	0.0	0.05244	0.46443	1.66441	0.0	0.0	0.00613	0.08963	0.00029	0.00669	0.01052	0.04805	0.08781	0.06904	0.0	0.23169	0.22599	0.29964	0.00514	0.65488	0.01001	0.67604	0.17633	0.01281	0.24625	0.01746	0.01497	0.01605	0.00946	3.95745	0.00622	0.2217	0.28952	0.59726	0.03535	0.11717	0.05466	0.04555	0.0	0.0	0.0	0.0	0.00076	0.2263	0.16575	0.17872	0.00131	0.59523	1.79	0.25945	0.00828	1.23256	0.395	0.0934	0.00095	2.25705	0.05637	0.29453	0.20187	0.14223	0.04853	1.01532	0.02518	0.56431	0.00227	0.37432	0.0	5.15115	2.00955	0.0025	0.13434	0.01945	0.0	0.80397	0.09155	0.08369	0.18817	0.00795	0.0	0.40466	0.0	0.00701	0.02352	0.0	0.00258	0.61043	0.22461	0.11403	0.0	0.15555	0.04678	0.02236	2.88226	0.02945	2.85075	0.22469	0.0488	0.38433	0.01962	0.03794	0.48111	0.0743
s__Dorea_sp_CAG_317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03122	0.0	0.0	0.0189	1.00999	0.0	0.0	0.0	0.0	0.00347	0.0	0.0	0.0	0.0	0.05525	0.0	0.0	0.02512	0.00346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05219	0.0	0.0	0.05367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02592	0.0	0.0	0.0	0.0	0.0	0.01389	0.10222	0.0	0.0	0.0	0.0	0.00143	0.0	0.0	0.0	0.00289	0.0	0.0	0.0	0.00275	0.0	0.0	0.0	0.0	0.0	1.37766	0.0	0.0	0.0	0.0	0.0	0.38346	0.0	0.0	0.0	0.0	0.0	0.0	0.01511	0.0	0.00138	0.23683	0.00048	0.0	0.0	0.00322	0.0	0.0	0.0	0.0
s__Dorea_sp_D27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Dorea_sp_OM02_2LB	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00598	0.0	0.0	0.00248	0.00489	0.0	0.0	0.0	0.0	0.00183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Eisenbergiella_massiliensis	0.0	0.0	0.0	0.00549	0.0	0.0	0.0	0.0	0.0	0.0	0.0308	0.04475	0.20615	0.0	0.0	0.00713	0.0	0.0	0.0	0.0	0.00537	0.0	0.01227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00604	0.0	0.0	0.00226	0.0	0.06298	0.0	0.0	0.10737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01739	0.0	0.0	0.0	0.0	0.00744	0.0	0.02295	0.04275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20555	0.00733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.09166	0.0	0.0	0.07606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20283
s__Eisenbergiella_tayi	0.00919	0.0	0.34199	0.00602	0.0	0.0	0.0	0.0	0.0	0.0	0.01224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12552	0.0	0.0	0.00314	0.01534	0.0	0.0019	0.0	0.0	0.00181	0.0	0.00044	0.00042	0.0	0.0	0.06291	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.06986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00312	0.0	0.01148	0.00033	0.0	0.0	0.03133	0.00121	0.0	0.00337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24423	0.0	0.0	0.0	0.0	0.0	0.0	0.30979	0.02381	0.0	0.0	0.01394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Faecalicatena_orotica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Fusicatenibacter_saccharivorans	0.03945	0.32447	0.0	2.20384	0.12498	0.02405	0.00565	0.33918	0.2601	0.00826	0.00144	0.01095	0.0026	0.0	0.12682	0.00103	0.06245	0.66761	0.40331	0.35849	0.36637	0.3721	0.01837	0.05382	0.11766	0.05524	0.19469	0.04146	0.0336	0.09677	0.15764	0.05037	0.026	0.29002	0.04795	4.06364	0.00078	0.00856	0.46598	0.15602	0.00231	0.27277	0.00714	0.26702	0.42992	0.11682	0.3709	0.00661	0.05852	0.43352	0.37559	0.00471	0.00624	0.13111	0.07625	0.08005	0.09433	0.54085	0.38109	0.17868	0.03691	0.16894	0.01586	0.11808	0.96442	0.43102	0.74154	0.51963	0.00171	0.02653	0.0008	0.11259	0.03406	0.39053	0.00811	0.4545	0.82599	0.0811	0.03198	0.0	0.55663	0.10451	0.20919	0.0	0.00129	0.34561	0.0	0.0095	0.01814	0.09468	0.0	0.00951	0.70631	0.19761	0.0	0.31694	0.72698	0.05062	0.01886	0.09872	0.34828	0.7221	0.06589	0.80604	0.20064	0.17415	0.03803	0.1279
s__Clostridium_aldenense	0.00292	0.0	0.0	0.02192	0.0	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.03794	0.00019	0.0	0.00168	0.0	0.02358	0.0	0.0	0.01232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.0	0.00044	0.36303	0.0	0.0026	0.0536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01206	0.0	0.0	0.0	0.0	0.00109	0.0	0.00249	0.0	0.00325	0.00181	0.01853	0.0	0.00933	0.0	0.00405	0.00156	0.00603	0.00087	0.00378	0.0	0.0	0.0	0.0	0.0	0.00212	0.03661	0.00148	0.0	0.0	0.0	0.00026	0.07941	0.07898	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.00066	0.0	0.0	0.0	0.01017	0.0	0.0	0.0	0.0006
s__Clostridium_asparagiforme	0.01591	0.0	0.11039	0.09538	0.0	0.00519	0.0	0.00439	0.0	0.0	0.05398	0.0	0.13233	0.0	0.0	0.01589	0.01465	0.13716	0.0	0.0	0.00487	0.0	0.00421	0.003	0.01596	0.0237	0.0	0.0	0.0198	0.03691	0.00262	0.0	0.00039	0.01439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0.01127	0.0	0.0	0.057	0.0	0.0	0.0099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00486	0.0	0.01033	0.0	0.0	0.0	0.0	0.03172	0.00301	0.0	0.0005	0.0	0.0092	0.0	0.00256	0.0	0.00398	0.00644	0.0	0.02418	0.0	0.0	0.37205	0.0	0.0	0.00629	0.23806	0.07275	0.00072	0.0	0.0	0.0	0.41471	0.00041	0.0	0.0	0.0	0.01787	0.0	0.00485	0.0	0.0	0.03103	0.10582	0.0	0.00076	0.0	0.0	0.00657	0.0	0.07512
s__Clostridium_bolteae	0.27229	0.0	0.0	0.26893	0.0008	0.02141	0.28325	0.00071	0.01234	0.00103	0.01134	0.57229	1.02579	0.02569	0.00264	0.12953	0.00636	0.31552	0.00074	0.00566	0.02465	0.26357	0.04094	0.00356	0.00287	0.0249	0.0	0.0	0.00739	0.03861	0.01353	0.0	0.00031	0.01898	0.0	0.0	1.01433	0.00919	0.00209	0.00046	0.01162	0.0	0.0	0.04276	2.47733	0.01977	0.30772	0.00108	0.13248	0.06526	0.00319	0.0	0.04722	0.00256	0.02218	0.0	0.0	0.04784	0.0	0.00973	0.9733	0.01788	0.06924	0.10207	0.01385	0.00187	0.00197	0.01551	0.48022	0.01614	0.12729	0.0	0.15592	0.01797	0.01051	0.47736	0.00039	0.01097	0.0	0.00059	0.00606	0.05196	0.0035	1.86709	0.38784	0.00158	0.12468	0.0	0.03152	0.00407	2.25837	0.00139	0.00626	0.00875	0.24101	0.0	0.00503	0.00898	0.03629	0.07182	0.0241	0.0	0.0	0.00389	0.00277	0.00972	0.01041	0.08951
s__Clostridium_citroniae	0.08573	0.00592	0.06145	0.09373	0.0	0.00542	0.0	0.06012	0.01551	0.00391	0.01173	0.34062	0.09052	0.01552	0.01614	0.01525	0.00831	0.07243	0.00034	0.02559	0.01122	0.02549	0.00413	0.00835	0.0023	0.01134	0.0	0.0	0.01471	0.08148	0.01607	0.0	0.01107	0.03348	0.0	0.00116	0.16428	0.0	0.0	0.0	0.00925	0.0	0.0	0.01222	0.15618	0.0	0.03531	0.15699	0.0	0.01224	0.0098	0.0	0.0	0.01068	0.00293	0.0	0.00245	0.00095	0.00038	0.00623	0.0	0.09324	0.04314	0.00417	0.0	0.00226	0.00013	0.0	0.10875	0.01155	0.0	0.00145	0.02138	0.01866	0.00639	0.02367	0.0233	0.00228	0.0	0.06287	0.01164	0.0	0.00623	0.10981	0.0552	0.00029	0.0	0.0	0.01687	0.0	0.42943	0.05374	0.0	0.04715	0.00715	0.00384	0.03232	0.0	0.08739	0.0128	0.04463	0.0	0.00252	0.01025	0.00435	0.00815	0.01233	0.0767
s__Clostridium_clostridioforme	0.0	0.0	0.12853	0.0	0.0	0.0	0.09174	0.00108	0.0	0.0	0.01349	0.0	0.0	0.0083	0.00169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01575	0.0	0.0	0.13491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06376	0.0	0.14313	0.1162	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00743	0.0	0.0	0.0	0.03734	0.0	0.0	0.08981	0.0	0.0	0.0	0.0	0.06037	0.0	0.0	0.0	0.25862	0.0	0.0	0.0	0.05283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02179	0.0	0.04903	0.0	0.0	0.0	0.0	0.0	0.00348	0.0
s__Clostridium_hylemonae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_lavalense	0.14635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.01448	0.0	0.0109	0.00047	0.03973	0.0	0.0	0.00102	0.0	0.0	0.03574	0.03388	0.00681	0.0	0.0	0.00766	0.0	0.00338	0.08659	0.0	0.0	0.0	0.0	0.00692	0.00241	0.0	0.0	0.0	0.0	0.0	0.00815	0.0	0.0	0.0	0.06809	0.0	0.0029	0.0	0.0	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02154	0.02572	0.00105	0.0	0.00179	0.0	0.603	0.0	0.0	0.0	0.04739	0.0016	0.0	0.03626	0.01381	0.0	0.0	0.01353	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.01185	0.0	0.53307	0.0259	0.0	0.0	0.00127	0.0	0.00799	0.0	0.01768	0.1127	0.00992	0.0	0.0	0.00699	0.0	0.0	0.00381	0.00538
s__Clostridium_saccharolyticum	0.0	0.0	0.0	1.31001	0.0	0.0	0.0	0.02725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01415	0.0	0.0	0.0	0.0	0.00083	0.02758	0.01417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06759	0.0	0.0	0.00558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0335	0.0	0.0	0.0	0.0	0.00345	0.0	0.0	0.0	0.0	0.0	0.07864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.07094
s__Clostridium_scindens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.09149	0.03564	0.00581	0.0	0.0	0.0	0.0	0.0	0.00096	0.0195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17118	0.0	0.0	0.0	0.0	0.00651	0.00265	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Clostridium_symbiosum	0.13831	0.0	0.19713	0.03995	0.0	0.00566	0.21894	0.0	0.0	0.00426	0.12695	1.23558	0.79724	0.00051	0.03841	0.15287	0.01782	0.10467	0.24202	0.0	0.00812	0.1097	0.0	0.0	0.00191	0.00155	0.0	0.0	0.0	0.01305	0.11661	0.0	0.00459	0.29698	0.0	0.0	0.0	0.0	0.02224	0.0	0.0	0.0	0.0	0.0	0.56985	0.07132	0.15638	0.0	0.0	0.17813	0.0	0.0	0.09921	0.0	0.0	0.0	0.0	0.06833	0.0	0.01692	0.0	0.0	0.03117	0.0	0.06972	0.0	0.0173	0.25112	0.07604	0.0	0.0	0.00202	0.07865	0.0	0.77652	0.00098	0.0	0.00028	0.0	0.20665	0.0	0.0	0.0	0.23942	0.12128	0.0	0.00036	0.0	0.0	0.14261	1.19339	0.0	0.0	0.00709	0.0	0.0	0.0	0.0	0.0	0.17662	0.05341	0.0	0.0	0.0	0.00286	0.00213	0.02199	0.03763
s__Lachnoclostridium_sp_An131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An138	0.0	0.0	0.0	0.00498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Lachnoclostridium_sp_An14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
